VTR
1.8154620945849849
1.760569644671004
1.789592406991821
2.5210225516079205
1.8062494097464412
2.0222259158662412
2.0787462426016146
1.7098996830913853
2.4593823341046663
1.5773537419554657
2.1948547293900713
1.9355345026206314
1.7290826364409189
1.9703680624239313
1.2140258292981791
2.002638481818218
1.8554444847866922
1.753563565635895
1.7672281048025835
2.0579634996745058
2.5709696833884332
2.1493121049605945
2.006379490089504
1.6784595568372023
1.5458609879032692
1.9601633167080357
1.6455862438584141
2.0216110977243336
1.749675254502614
1.880414996121498
2.1122236820997644
2.2298174736716954
2.02681524983173
1.5791960010607653
1.712881644564843
2.06006539808505
1.745054361516585
2.0496761192909436
1.9634736847770005
1.3238523803519127
2.0666466624532824
2.0978292382841257
2.2497923168584206
2.0121103865503196
2.4049204403890245
2.0348258224457076
1.7888085485529222
1.7379790989812283
2.254078566049333
1.8733204791288502
2.0397998883324218
1.771947972203651
1.9618674347859695
1.3624894635903588
1.8244218716287037
2.037828458919489
1.9301236001530377
1.7475894025090002
1.8608275895989492
1.0942668586499802
2.199824810975224
1.98694169055529
2.1591810455492224
1.801226956351649
1.7937831132625175
2.263504234461761
1.3804977781123657
2.2647157143440335
2.31511918009074
2.041005642061321
2.468333668193079
1.9101717081909102
1.9199911350156524
2.3366224193043306
2.276987772259039
2.0700154986828854
1.1192174257044734
1.1784890167657798
2.066147249879838
1.666653626959024
1.6455366626283838
1.9179112915147598
1.5999677650554296
1.9962593639593338
2.0550430442622263
2.3453909855860036
2.098422068503864
1.9228965350842133
1.7409219628525916
1.7979933103001817
1.4652753040331876
2.4096314114866417
1.0319084962635756
2.0248791467824145
1.6362346148752822
1.9802721214799544
1.49598892648082
1.3407952304421762
1.7574480079479138
2.0349939803263046
1.0772302383472194
1.9747273614512257
2.5128908302061332
2.1070739122119417
1.561509485294154
1.771978318879891
2.35055582782441
1.9980630452543702
1.5615685504635828
1.9258432194084585
2.094696761581272
1.7591601304758615
1.921581596739447
1.8857665437624795
1.787654982597671
1.5878928731299857
2.058715588548449
1.3961488680835865
2.0922306445282293
2.4689774790315657
1.6521843528399995
1.8878013674191236
1.17979483122279
1.4820803880667481
2.160736397046011
1.7910864024154673
1.7434094490843064
1.5667619464880325
2.5027906318540003
1.772246613094459
2.251436525657147
2.0972083923953715
1.8856111049152384
1.8747169969296646
1.9999297473617013
1.761847499411757
1.9554407077098812
2.6675059855473133
1.8918727743869743
2.133748488947639
1.7315776945884496
1.5487799541966651
2.710856628371321
1.7057808051192471
1.9943617558761209
1.9830567258095742
1.7696865577789072
2.028279794365165
1.6156874515508646
1.9513876593942765
2.0604684105899214
1.7980820552607941
2.07330059646805
2.182534829764782
2.0895169549450094
1.9700251112301814
1.907955046391245
2.043539463865892
2.018856825908894
2.0134163899798194
1.8523036492242309
2.223205706308331
2.1675850880058634
1.8864090499917063
1.5950189289000087
2.1908466966903615
1.689189515925152
